time	V(bf_source)	V(samplecap)
4.125310719962930e-001	-5.337028575707326e-003	-1.749378560074140e-002
4.126310719962930e-001	-5.318918728822516e-003	-1.747378560074140e-002
4.127310719962930e-001	-5.300808882003964e-003	-1.745378560074140e-002
4.128310719962930e-001	-5.282699035030661e-003	-1.743378560074139e-002
4.129310719962930e-001	-5.264589188173930e-003	-1.741378560074140e-002
4.130310719962930e-001	-5.246479341486502e-003	-1.739378560074140e-002
4.131310719962930e-001	-5.228369494967425e-003	-1.737378560074140e-002
4.132310719962930e-001	-5.210259648441288e-003	-1.735378560074139e-002
4.133310719962930e-001	-5.192149802015174e-003	-1.733378560074140e-002
4.134310719962930e-001	-5.174039956037734e-003	-1.731378560074140e-002
4.135310719962930e-001	-5.155930109998630e-003	-1.729378560074140e-002
4.136310719962930e-001	-5.137820263627893e-003	-1.727378560074140e-002
4.137310719962930e-001	-5.119710417623828e-003	-1.725378560074140e-002
4.138310719962930e-001	-5.101600572149868e-003	-1.723378560074140e-002
4.139310719962930e-001	-5.083490726614788e-003	-1.721378560074140e-002
4.140310719962930e-001	-5.065380880801756e-003	-1.719378560074140e-002
4.141310719962930e-001	-5.047271035066445e-003	-1.717378560074140e-002
4.142310719962930e-001	-5.029161189620017e-003	-1.715378560074140e-002
4.143310719962930e-001	-5.011051344381586e-003	-1.713378560074140e-002
4.144310719962930e-001	-4.992941499263581e-003	-1.711378560074140e-002
4.145310719962930e-001	-4.974831654100005e-003	-1.709378560074139e-002
4.146310719962930e-001	-4.956721808706454e-003	-1.707378560074140e-002
4.147310719962930e-001	-4.938611963296558e-003	-1.705378560074140e-002
4.148310719962930e-001	-4.920502118421620e-003	-1.703378560074140e-002
4.149310719962930e-001	-4.902392273927173e-003	-1.701378560074139e-002
4.150310719962930e-001	-4.884282429202413e-003	-1.699378560074140e-002
4.151310719962930e-001	-4.866172584557796e-003	-1.697378560074140e-002
4.152310719962930e-001	-4.848062740134016e-003	-1.695378560074140e-002
4.153310719962930e-001	-4.829952895454850e-003	-1.693378560074140e-002
4.154310719962930e-001	-4.811843050941517e-003	-1.691378560074140e-002
4.155310719962930e-001	-4.793733206835051e-003	-1.689378560074140e-002
4.156310719962930e-001	-4.775623362661935e-003	-1.687378560074140e-002
4.157310719962930e-001	-4.757513518475446e-003	-1.685378560074140e-002
4.158310719962930e-001	-4.739403674385087e-003	-1.683378560074140e-002
4.159310719962930e-001	-4.721293830346140e-003	-1.681378560074140e-002
4.160310719962930e-001	-4.703183986482401e-003	-1.679378560074140e-002
4.161310719962930e-001	-4.685074142789670e-003	-1.677378560074140e-002
4.162310719962930e-001	-4.666964299240636e-003	-1.675378560074139e-002
4.163310719962931e-001	-4.648854455866848e-003	-1.673378560074140e-002
4.164310719962930e-001	-4.630744612553920e-003	-1.671378560074140e-002
4.165310719962930e-001	-4.612634769184332e-003	-1.669378560074140e-002
4.166310719962930e-001	-4.594524925994332e-003	-1.667378560074139e-002
4.167310719962930e-001	-4.576415083067552e-003	-1.665378560074140e-002
4.168310719962931e-001	-4.558305240017072e-003	-1.663378560074140e-002
4.169310719962930e-001	-4.540195397086073e-003	-1.661378560074140e-002
4.170310719962930e-001	-4.522085554598613e-003	-1.659378560074140e-002
4.171310719962930e-001	-4.503975711980079e-003	-1.657378560074140e-002
4.172310719962930e-001	-4.485865869131741e-003	-1.655378560074140e-002
4.173310719962931e-001	-4.467756026600549e-003	-1.653378560074140e-002
4.174310719962930e-001	-4.449646184411680e-003	-1.651378560074140e-002
4.175310719962930e-001	-4.431536342274067e-003	-1.649378560074140e-002
4.176310719962930e-001	-4.413426500134877e-003	-1.647378560074140e-002
4.177310719962930e-001	-4.395316658000894e-003	-1.645378560074140e-002
4.178310719962931e-001	-4.377206815797762e-003	-1.643378560074140e-002
4.179310719962930e-001	-4.359096973581584e-003	-1.641378560074139e-002
4.180310719962930e-001	-4.340987131660982e-003	-1.639378560074140e-002
4.181310719962930e-001	-4.322877290052548e-003	-1.637378560074140e-002
4.182310719962930e-001	-4.304767448373372e-003	-1.635378560074140e-002
4.183310719962931e-001	-4.286657606732513e-003	-1.633378560074139e-002
4.184310719962930e-001	-4.268547765466107e-003	-1.631378560074140e-002
4.185310719962930e-001	-4.250437924383312e-003	-1.629378560074140e-002
4.186310719962930e-001	-4.232328083134897e-003	-1.627378560074140e-002
4.187310719962930e-001	-4.214218241815827e-003	-1.625378560074140e-002
4.188310719962931e-001	-4.196108400682692e-003	-1.623378560074140e-002
4.189310719962930e-001	-4.177998559693859e-003	-1.621378560074140e-002
4.190310719962930e-001	-4.159888718723223e-003	-1.619378560074140e-002
4.191310719962930e-001	-4.141778877769070e-003	-1.617378560074140e-002
4.192310719962930e-001	-4.123669037053274e-003	-1.615378560074139e-002
4.193310719962931e-001	-4.105559196568178e-003	-1.613378560074140e-002
4.194310719962930e-001	-4.087449356040414e-003	-1.611378560074140e-002
4.195310719962930e-001	-4.069339515630362e-003	-1.609378560074140e-002
4.196310719962930e-001	-4.051229675430321e-003	-1.607378560074139e-002
4.197310719962930e-001	-4.033119835271990e-003	-1.605378560074140e-002
4.198310719962931e-001	-4.015009995078654e-003	-1.603378560074140e-002
4.199310719962930e-001	-3.996900155007913e-003	-1.601378560074140e-002
4.200310719962930e-001	-3.978790315333067e-003	-1.599378560074140e-002
4.201310719962930e-001	-3.960680475679724e-003	-1.597378560074140e-002
4.202310719962930e-001	-3.942570635843803e-003	-1.595378560074140e-002
4.203310719962931e-001	-3.924460796226985e-003	-1.593378560074140e-002
4.204310719962930e-001	-3.906350956729909e-003	-1.591378560074140e-002
4.205310719962930e-001	-3.888241117219743e-003	-1.589378560074140e-002
4.206310719962930e-001	-3.870131277836308e-003	-1.587378560074140e-002
4.207310719962930e-001	-3.852021438504951e-003	-1.585378560074140e-002
4.208310719962930e-001	-3.833911599296198e-003	-1.583378560074140e-002
4.209310719962930e-001	-3.815801760325639e-003	-1.581378560074139e-002
4.210310719962930e-001	-3.797691921379040e-003	-1.579378560074140e-002
4.211310719962930e-001	-3.779582082242720e-003	-1.577378560074140e-002
4.212310719962930e-001	-3.761472243131792e-003	-1.575378560074140e-002
4.213310719962930e-001	-3.743362404469704e-003	-1.573378560074139e-002
4.214310719962930e-001	-3.725252566172975e-003	-1.571378560074140e-002
4.215310719962930e-001	-3.707142727987884e-003	-1.569378560074140e-002
4.216310719962930e-001	-3.689032889782346e-003	-1.567378560074140e-002
4.217310719962930e-001	-3.670923051264435e-003	-1.565378560074140e-002
4.218310719962930e-001	-3.652813212797535e-003	-1.563378560074140e-002
4.219310719962930e-001	-3.634703374855428e-003	-1.561378560074140e-002
4.220310719962930e-001	-3.616593537060003e-003	-1.559378560074140e-002
4.221310719962930e-001	-3.598483699071475e-003	-1.557378560074140e-002
4.222310719962930e-001	-3.580373861018610e-003	-1.555378560074140e-002
4.223310719962930e-001	-3.562264023108963e-003	-1.553378560074140e-002
4.224310719962930e-001	-3.544154185523513e-003	-1.551378560074140e-002
4.225310719962930e-001	-3.526044348316295e-003	-1.549378560074140e-002
4.226310719962930e-001	-3.507934511026539e-003	-1.547378560074140e-002
4.227310719962930e-001	-3.489824673466130e-003	-1.545378560074140e-002
4.228310719962930e-001	-3.471714836222619e-003	-1.543378560074140e-002
4.229310719962930e-001	-3.453604999381453e-003	-1.541378560074140e-002
4.230310719962930e-001	-3.435495162393166e-003	-1.539378560074140e-002
4.231310719962930e-001	-3.417385325280759e-003	-1.537378560074140e-002
4.232310719962930e-001	-3.399275488485390e-003	-1.535378560074140e-002
4.233310719962930e-001	-3.381165651821484e-003	-1.533378560074140e-002
4.234310719962930e-001	-3.363055815014285e-003	-1.531378560074140e-002
4.235310719962930e-001	-3.344945978429012e-003	-1.529378560074140e-002
4.236310719962930e-001	-3.326836142229051e-003	-1.527378560074140e-002
4.237310719962930e-001	-3.308726306020003e-003	-1.525378560074140e-002
4.238310719962930e-001	-3.290616469563499e-003	-1.523378560074140e-002
4.239310719962930e-001	-3.272506633098722e-003	-1.521378560074140e-002
4.240310719962930e-001	-3.254396796935165e-003	-1.519378560074140e-002
4.241310719962930e-001	-3.236286961073347e-003	-1.517378560074140e-002
4.242310719962930e-001	-3.218177125240605e-003	-1.515378560074140e-002
4.243310719962930e-001	-3.200067289389603e-003	-1.513378560074140e-002
4.244310719962930e-001	-3.181957453783518e-003	-1.511378560074140e-002
4.245310719962930e-001	-3.163847618264035e-003	-1.509378560074140e-002
4.246310719962930e-001	-3.145737782670874e-003	-1.507378560074140e-002
4.247310719962930e-001	-3.127627947339901e-003	-1.505378560074140e-002
4.248310719962930e-001	-3.109518112156886e-003	-1.503378560074140e-002
4.249310719962930e-001	-3.091408276799037e-003	-1.501378560074140e-002
4.250310719962930e-001	-3.073298441611169e-003	-1.499378560074140e-002
4.251310719962930e-001	-3.055188606633545e-003	-1.497378560074140e-002
4.252310719962930e-001	-3.037078771511088e-003	-1.495378560074140e-002
4.253310719962930e-001	-3.018968936641463e-003	-1.493378560074140e-002
4.254310719962930e-001	-3.000859101995308e-003	-1.491378560074140e-002
4.255310719962930e-001	-2.982749267158705e-003	-1.489378560074140e-002
4.256310719962930e-001	-2.964639432566042e-003	-1.487378560074140e-002
4.257310719962930e-001	-2.946529598195356e-003	-1.485378560074140e-002
4.258310719962930e-001	-2.928419763814507e-003	-1.483378560074140e-002
4.259310719962930e-001	-2.910309929532310e-003	-1.481378560074140e-002
4.260310719962930e-001	-2.892200095299141e-003	-1.479378560074140e-002
4.261310719962930e-001	-2.874090261351768e-003	-1.477378560074140e-002
4.262310719962930e-001	-2.855980427577955e-003	-1.475378560074140e-002
4.263310719962930e-001	-2.837870593629807e-003	-1.473378560074140e-002
4.264310719962930e-001	-2.819760759739253e-003	-1.471378560074140e-002
4.265310719962930e-001	-2.801650926032109e-003	-1.469378560074140e-002
4.266310719962930e-001	-2.783541092421960e-003	-1.467378560074140e-002
4.267310719962930e-001	-2.765431259003947e-003	-1.465378560074140e-002
4.268310719962930e-001	-2.747321425832879e-003	-1.463378560074140e-002
4.269310719962930e-001	-2.729211592628337e-003	-1.461378560074140e-002
4.270310719962930e-001	-2.711101759177850e-003	-1.459378560074140e-002
4.271310719962930e-001	-2.692991925930162e-003	-1.457378560074140e-002
4.272310719962930e-001	-2.674882093112823e-003	-1.455378560074140e-002
4.273310719962930e-001	-2.656772260327860e-003	-1.453378560074140e-002
4.274310719962930e-001	-2.638662427406399e-003	-1.451378560074140e-002
4.275310719962930e-001	-2.620552594532389e-003	-1.449378560074140e-002
4.276310719962930e-001	-2.602442761938385e-003	-1.447378560074140e-002
4.277310719962930e-001	-2.584332929548641e-003	-1.445378560074140e-002
4.278310719962930e-001	-2.566223097096413e-003	-1.443378560074140e-002
4.279310719962930e-001	-2.548113264687777e-003	-1.441378560074140e-002
4.280310719962930e-001	-2.530003432571276e-003	-1.439378560074140e-002
4.281310719962930e-001	-2.511893600541041e-003	-1.437378560074140e-002
4.282310719962930e-001	-2.493783768393031e-003	-1.435378560074140e-002
4.283310719962930e-001	-2.475673936423336e-003	-1.433378560074140e-002
4.284310719962930e-001	-2.457564104707895e-003	-1.431378560074140e-002
4.285310719962930e-001	-2.439454272871056e-003	-1.429378560074140e-002
4.286310719962930e-001	-2.421344441029706e-003	-1.427378560074140e-002
4.287310719962930e-001	-2.403234609454642e-003	-1.425378560074140e-002
4.288310719962930e-001	-2.385124778011414e-003	-1.423378560074140e-002
4.289310719962931e-001	-2.367014946827018e-003	-1.421378560074140e-002
4.290310719962930e-001	-2.348905115719039e-003	-1.419378560074140e-002
4.291310719962930e-001	-2.330795284433613e-003	-1.417378560074140e-002
4.292310719962930e-001	-2.312685453295032e-003	-1.415378560074140e-002
4.293310719962930e-001	-2.294575622222398e-003	-1.413378560074140e-002
4.294310719962931e-001	-2.276465791167053e-003	-1.411378560074140e-002
4.295310719962930e-001	-2.258355960440874e-003	-1.409378560074140e-002
4.296310719962930e-001	-2.240246129827194e-003	-1.407378560074140e-002
4.297310719962930e-001	-2.222136299125370e-003	-1.405378560074140e-002
4.298310719962930e-001	-2.204026468594069e-003	-1.403378560074140e-002
4.299310719962931e-001	-2.185916638277110e-003	-1.401378560074140e-002
4.300310719962930e-001	-2.167806807977273e-003	-1.399378560074140e-002
4.301310719962930e-001	-2.149696977653521e-003	-1.397378560074140e-002
4.302310719962930e-001	-2.131587147389449e-003	-1.395378560074140e-002
4.303310719962930e-001	-2.113477317270318e-003	-1.393378560074140e-002
4.304310719962931e-001	-2.095367487425151e-003	-1.391378560074140e-002
4.305310719962930e-001	-2.077257657653851e-003	-1.389378560074140e-002
4.306310719962930e-001	-2.059147827656734e-003	-1.387378560074140e-002
4.307310719962930e-001	-2.041037997832259e-003	-1.385378560074140e-002
4.308310719962930e-001	-2.022928168453635e-003	-1.383378560074140e-002
4.309310719962931e-001	-2.004818339126641e-003	-1.381378560074140e-002
4.310310719962930e-001	-1.986708509694792e-003	-1.379378560074140e-002
4.311310719962930e-001	-1.968598680367379e-003	-1.377378560074140e-002
4.312310719962930e-001	-1.950488851264756e-003	-1.375378560074140e-002
4.313310719962930e-001	-1.932379022282361e-003	-1.373378560074140e-002
4.314310719962931e-001	-1.914269193224245e-003	-1.371378560074140e-002
4.315310719962930e-001	-1.896159364116363e-003	-1.369378560074140e-002
4.316310719962930e-001	-1.878049535268273e-003	-1.367378560074140e-002
4.317310719962930e-001	-1.859939706754385e-003	-1.365378560074140e-002
4.318310719962930e-001	-1.841829878228611e-003	-1.363378560074140e-002
4.319310719962930e-001	-1.823720049586249e-003	-1.361378560074140e-002
4.320310719962930e-001	-1.805610221086216e-003	-1.359378560074140e-002
4.321310719962930e-001	-1.787500393003551e-003	-1.357378560074140e-002
4.322310719962930e-001	-1.769390565195326e-003	-1.355378560074140e-002
4.323310719962930e-001	-1.751280737020531e-003	-1.353378560074140e-002
4.324310719962930e-001	-1.733170908669833e-003	-1.351378560074140e-002
4.325310719962930e-001	-1.715061080897986e-003	-1.349378560074140e-002
4.326310719962930e-001	-1.696951253254192e-003	-1.347378560074140e-002
4.327310719962930e-001	-1.678841425181712e-003	-1.345378560074140e-002
4.328310719962930e-001	-1.660731597270972e-003	-1.343378560074140e-002
4.329310719962930e-001	-1.642621769721028e-003	-1.341378560074140e-002
4.330310719962930e-001	-1.624511942205219e-003	-1.339378560074140e-002
4.331310719962930e-001	-1.606402114932738e-003	-1.337378560074140e-002
4.332310719962930e-001	-1.588292287852033e-003	-1.335378560074140e-002
4.333310719962930e-001	-1.570182460797468e-003	-1.333378560074140e-002
4.334310719962930e-001	-1.552072633921856e-003	-1.331378560074140e-002
4.335310719962930e-001	-1.533962806931426e-003	-1.329378560074140e-002
4.336310719962930e-001	-1.515852979820012e-003	-1.327378560074140e-002
4.337310719962930e-001	-1.497743153073259e-003	-1.325378560074140e-002
4.338310719962930e-001	-1.479633326604393e-003	-1.323378560074140e-002
4.339310719962930e-001	-1.461523500035628e-003	-1.321378560074140e-002
4.340310719962930e-001	-1.443413673308560e-003	-1.319378560074140e-002
4.341310719962930e-001	-1.425303846755871e-003	-1.317378560074140e-002
4.342310719962930e-001	-1.407194020669720e-003	-1.315378560074140e-002
4.343310719962930e-001	-1.389084194671008e-003	-1.313378560074140e-002
4.344310719962930e-001	-1.370974368405149e-003	-1.311378560074140e-002
4.345310719962930e-001	-1.352864542337173e-003	-1.309378560074140e-002
4.346310719962930e-001	-1.334754716619692e-003	-1.307378560074140e-002
4.347310719962930e-001	-1.316644890719320e-003	-1.305378560074140e-002
4.348310719962930e-001	-1.298535064677892e-003	-1.303378560074140e-002
4.349310719962930e-001	-1.280425238863860e-003	-1.301378560074140e-002
4.350310719962930e-001	-1.262315413276520e-003	-1.299378560074140e-002
4.351310719962930e-001	-1.244205587928376e-003	-1.297378560074140e-002
4.352310719962930e-001	-1.226095762759182e-003	-1.295378560074140e-002
4.353310719962930e-001	-1.207985937545318e-003	-1.293378560074140e-002
4.354310719962930e-001	-1.189876112418549e-003	-1.291378560074140e-002
4.355310719962930e-001	-1.171766287424891e-003	-1.289378560074140e-002
4.356310719962930e-001	-1.153656462359412e-003	-1.287378560074140e-002
4.357310719962930e-001	-1.135546637487669e-003	-1.285378560074140e-002
4.358310719962930e-001	-1.117436812827977e-003	-1.283378560074140e-002
4.359310719962930e-001	-1.099326988008115e-003	-1.281378560074140e-002
4.360310719962930e-001	-1.081217163316024e-003	-1.279378560074140e-002
4.361310719962930e-001	-1.063107338921020e-003	-1.277378560074140e-002
4.362310719962930e-001	-1.044997514369188e-003	-1.275378560074140e-002
4.363310719962930e-001	-1.026887689827370e-003	-1.273378560074140e-002
4.364310719962930e-001	-1.008777865712783e-003	-1.271378560074140e-002
4.365310719962930e-001	-9.906680419504660e-004	-1.269378560074140e-002
4.366310719962930e-001	-9.725582182788958e-004	-1.267378560074140e-002
4.367310719962930e-001	-9.544483943119893e-004	-1.265378560074140e-002
4.368310719962930e-001	-9.363385702735083e-004	-1.263378560074140e-002
4.369310719962930e-001	-9.182287466308755e-004	-1.261378560074140e-002
4.370310719962930e-001	-9.001189230770034e-004	-1.259378560074140e-002
4.371310719962930e-001	-8.820090993015010e-004	-1.257378560074140e-002
4.372310719962930e-001	-8.638992755975405e-004	-1.255378560074140e-002
4.373310719962930e-001	-8.457894523455751e-004	-1.253378560074140e-002
4.374310719962930e-001	-8.276796294000410e-004	-1.251378560074140e-002
4.375310719962930e-001	-8.095698064029414e-004	-1.249378560074140e-002
4.376310719962930e-001	-7.914599832822044e-004	-1.247378560074140e-002
4.377310719962930e-001	-7.733501602552906e-004	-1.245378560074140e-002
4.378310719962930e-001	-7.552403375941192e-004	-1.243378560074140e-002
4.379310719962930e-001	-7.371305150291999e-004	-1.241378560074140e-002
4.380310719962930e-001	-7.190206921875919e-004	-1.239378560074140e-002
4.381310719962930e-001	-7.009108692612130e-004	-1.237378560074140e-002
4.382310719962930e-001	-6.828010466650737e-004	-1.235378560074140e-002
4.383310719962930e-001	-6.646912245379183e-004	-1.233378560074140e-002
4.384310719962930e-001	-6.465814024614923e-004	-1.231378560074140e-002
4.385310719962930e-001	-6.284715803734842e-004	-1.229378560074140e-002
4.386310719962930e-001	-6.103617585754267e-004	-1.227378560074140e-002
4.387310719962930e-001	-5.922519366641537e-004	-1.225378560074140e-002
4.388310719962930e-001	-5.741421145493861e-004	-1.223378560074140e-002
4.389310719962930e-001	-5.560322926484251e-004	-1.221378560074140e-002
4.390310719962930e-001	-5.379224708942700e-004	-1.219378560074140e-002
4.391310719962930e-001	-5.198126491572613e-004	-1.217378560074140e-002
4.392310719962930e-001	-5.017028274942237e-004	-1.215378560074140e-002
4.393310719962930e-001	-4.835930060736018e-004	-1.213378560074140e-002
4.394310719962930e-001	-4.654831849999469e-004	-1.211378560074140e-002
4.395310719962930e-001	-4.473733638829576e-004	-1.209378560074140e-002
4.396310719962930e-001	-4.292635425651811e-004	-1.207378560074140e-002
4.397310719962930e-001	-4.111537215917268e-004	-1.205378560074140e-002
4.398310719962930e-001	-3.930439009101555e-004	-1.203378560074140e-002
4.399310719962930e-001	-3.749340799619301e-004	-1.201378560074140e-002
4.400310719962930e-001	-3.568242589723563e-004	-1.199378560074140e-002
4.401310719962930e-001	-3.387144382970524e-004	-1.197378560074140e-002
4.402310719962930e-001	-3.206046178010091e-004	-1.195378560074140e-002
4.403310719962930e-001	-3.024947973093803e-004	-1.193378560074140e-002
4.404310719962930e-001	-2.843849766747298e-004	-1.191378560074140e-002
4.405310719962930e-001	-2.662751562769332e-004	-1.189378560074140e-002
4.406310719962930e-001	-2.481653364789542e-004	-1.187378560074140e-002
4.407310719962930e-001	-2.300555165813069e-004	-1.185378560074140e-002
4.408310719962930e-001	-2.119456963859138e-004	-1.183378560074140e-002
4.409310719962930e-001	-1.938358765558312e-004	-1.181378560074140e-002
4.410310719962930e-001	-1.757260568093824e-004	-1.179378560074140e-002
4.411310719962930e-001	-1.576162367477028e-004	-1.177378560074140e-002
4.412310719962930e-001	-1.395064171026107e-004	-1.175378560074140e-002
4.413310719962930e-001	-1.213965980350079e-004	-1.173378560074140e-002
4.414310719962930e-001	-1.032867788208595e-004	-1.171378560074140e-002
4.415310719962931e-001	-8.517695939321105e-005	-1.169378560074140e-002
4.416310719962930e-001	-6.706714001879425e-005	-1.167378560074140e-002
4.417310719962930e-001	-4.895732085605779e-005	-1.165378560074140e-002
4.418310719962930e-001	-3.084750208040411e-005	-1.163378560074140e-002
4.419310719962930e-001	-1.273768332396817e-005	-1.161378560074140e-002
4.420310719962931e-001	5.372135794555747e-006	-1.159378560074140e-002
4.421310719962930e-001	2.348195480274662e-005	-1.157378560074140e-002
4.422310719962930e-001	4.159177330790822e-005	-1.155378560074140e-002
4.423310719962930e-001	5.970159166047955e-005	-1.153378560074140e-002
4.424310719962930e-001	7.781141023087831e-005	-1.151378560074140e-002
4.425310719962931e-001	9.592122878072306e-005	-1.149378560074140e-002
4.426310719962930e-001	1.140310470252901e-004	-1.147378560074140e-002
4.427310719962930e-001	1.321408651838958e-004	-1.145378560074140e-002
4.428310719962930e-001	1.502506833936049e-004	-1.143378560074140e-002
4.429310719962930e-001	1.683605014727682e-004	-1.141378560074140e-002
4.430310719962931e-001	1.864703191643835e-004	-1.139378560074140e-002
4.431310719962930e-001	2.045801364965657e-004	-1.137378560074140e-002
4.432310719962930e-001	2.226899540309515e-004	-1.135378560074140e-002
4.433310719962930e-001	2.407997719358989e-004	-1.133378560074140e-002
4.434310719962930e-001	2.589095896366467e-004	-1.131378560074140e-002
4.435310719962930e-001	2.770194070993639e-004	-1.129378560074140e-002
4.436310719962930e-001	2.951292244903928e-004	-1.127378560074140e-002
4.437310719962930e-001	3.132390414871796e-004	-1.125378560074140e-002
4.438310719962930e-001	3.313488583854289e-004	-1.123378560074140e-002
4.439310719962930e-001	3.494586755242499e-004	-1.121378560074140e-002
4.440310719962930e-001	3.675684925752645e-004	-1.119378560074140e-002
4.441310719962930e-001	3.856783093967154e-004	-1.117378560074140e-002
4.442310719962930e-001	4.037881260267954e-004	-1.115378560074140e-002
4.443310719962930e-001	4.218979426290782e-004	-1.113378560074140e-002
4.444310719962930e-001	4.400077593216702e-004	-1.111378560074140e-002
4.445310719962930e-001	4.581175757862499e-004	-1.109378560074140e-002
4.446310719962930e-001	4.762273919544883e-004	-1.107378560074140e-002
4.447310719962930e-001	4.943372082482406e-004	-1.105378560074140e-002
4.448310719962930e-001	5.124470245593089e-004	-1.103378560074140e-002
4.449310719962930e-001	5.305568403831087e-004	-1.101378560074140e-002
4.450310719962930e-001	5.486666560736748e-004	-1.099378560074140e-002
4.451310719962930e-001	5.667764721549502e-004	-1.097378560074140e-002
4.452310719962930e-001	5.848862881455914e-004	-1.095378560074140e-002
4.453310719962930e-001	6.029961036654576e-004	-1.093378560074140e-002
4.454310719962930e-001	6.211059190463484e-004	-1.091378560074140e-002
4.455310719962930e-001	6.392157345654765e-004	-1.089378560074140e-002
4.456310719962930e-001	6.573255501807603e-004	-1.087378560074140e-002
4.457310719962930e-001	6.754353656681723e-004	-1.085378560074140e-002
4.458310719962930e-001	6.935451808186932e-004	-1.083378560074140e-002
4.459310719962930e-001	7.116549956966707e-004	-1.081378560074140e-002
4.460310719962930e-001	7.297648107778325e-004	-1.079378560074140e-002
4.461310719962930e-001	7.478746260150792e-004	-1.077378560074140e-002
4.462310719962930e-001	7.659844407606630e-004	-1.075378560074140e-002
4.463310719962930e-001	7.840942552064343e-004	-1.073378560074140e-002
4.464310719962930e-001	8.022040699667578e-004	-1.071378560074140e-002
4.465310719962930e-001	8.203138847229368e-004	-1.069378560074140e-002
4.466310719962930e-001	8.384236990392569e-004	-1.067378560074140e-002
4.467310719962930e-001	8.565335133103835e-004	-1.065378560074140e-002
4.468310719962930e-001	8.746433278110302e-004	-1.063378560074140e-002
4.469310719962930e-001	8.927531421766356e-004	-1.061378560074140e-002
4.470310719962930e-001	9.108629560383211e-004	-1.059378560074140e-002
4.471310719962930e-001	9.289727696456195e-004	-1.057378560074140e-002
4.472310719962930e-001	9.470825835045484e-004	-1.055378560074140e-002
4.473310719962930e-001	9.651923973752062e-004	-1.053378560074140e-002
4.474310719962930e-001	9.833022107879777e-004	-1.051378560074140e-002
4.475310719962930e-001	1.001412023992709e-003	-1.049378560074140e-002
4.476310719962930e-001	1.019521837303260e-003	-1.047378560074140e-002
4.477310719962930e-001	1.037631650711758e-003	-1.045378560074140e-002
4.478310719962930e-001	1.055741464165294e-003	-1.043378560074140e-002
4.479310719962930e-001	1.073851277505920e-003	-1.041378560074140e-002
4.480310719962930e-001	1.091961090738401e-003	-1.039378560074140e-002
4.481310719962930e-001	1.110070903951266e-003	-1.037378560074140e-002
4.482310719962930e-001	1.128180716948352e-003	-1.035378560074140e-002
4.483310719962930e-001	1.146290529667875e-003	-1.033378560074140e-002
4.484310719962930e-001	1.164400342285116e-003	-1.031378560074140e-002
4.485310719962930e-001	1.182510154764295e-003	-1.029378560074140e-002
4.486310719962930e-001	1.200619967150783e-003	-1.027378560074140e-002
4.487310719962930e-001	1.218729779629396e-003	-1.025378560074140e-002
4.488310719962930e-001	1.236839592038731e-003	-1.023378560074140e-002
4.489310719962930e-001	1.254949404389753e-003	-1.021378560074140e-002
4.490310719962930e-001	1.273059216817848e-003	-1.019378560074140e-002
4.491310719962930e-001	1.291169028925771e-003	-1.017378560074140e-002
4.492310719962930e-001	1.309278840650058e-003	-1.015378560074140e-002
4.493310719962930e-001	1.327388652463634e-003	-1.013378560074140e-002
4.494310719962930e-001	1.345498464355597e-003	-1.011378560074140e-002
4.495310719962930e-001	1.363608275977294e-003	-1.009378560074140e-002
4.496310719962930e-001	1.381718087401663e-003	-1.007378560074140e-002
4.497310719962930e-001	1.399827898970606e-003	-1.005378560074140e-002
4.498310719962930e-001	1.417937710436913e-003	-1.003378560074140e-002
4.499310719962930e-001	1.436047521482009e-003	-1.001378560074140e-002
4.500310719962930e-001	1.454157332731836e-003	-9.993785600741396e-003
4.501310719962930e-001	1.472267144190113e-003	-9.973785600741397e-003
4.502310719962930e-001	1.490376955090600e-003	-9.953785600741396e-003
4.503310719962930e-001	1.508486765805246e-003	-9.933785600741396e-003
4.504310719962930e-001	1.526596576619836e-003	-9.913785600741397e-003
4.505310719962930e-001	1.544706387175403e-003	-9.893785600741396e-003
4.506310719962930e-001	1.562816197722578e-003	-9.873785600741397e-003
4.507310719962930e-001	1.580926008328043e-003	-9.853785600741396e-003
4.508310719962930e-001	1.599035818617936e-003	-9.833785600741397e-003
4.509310719962930e-001	1.617145628669682e-003	-9.813785600741396e-003
4.510310719962930e-001	1.635255438831143e-003	-9.793785600741397e-003
4.511310719962930e-001	1.653365249139789e-003	-9.773785600741396e-003
4.512310719962930e-001	1.671475059405587e-003	-9.753785600741397e-003
4.513310719962930e-001	1.689584869392318e-003	-9.733785600741396e-003
4.514310719962930e-001	1.707694679056100e-003	-9.713785600741397e-003
4.515310719962930e-001	1.725804488728395e-003	-9.693785600741396e-003
4.516310719962930e-001	1.743914298439188e-003	-9.673785600741397e-003
4.517310719962930e-001	1.762024108017477e-003	-9.653785600741396e-003
4.518310719962930e-001	1.780133917565293e-003	-9.633785600741397e-003
4.519310719962930e-001	1.798243727004478e-003	-9.613785600741396e-003
4.520310719962930e-001	1.816353536241861e-003	-9.593785600741396e-003
4.521310719962930e-001	1.834463345518332e-003	-9.573785600741397e-003
4.522310719962930e-001	1.852573154789271e-003	-9.553785600741396e-003
4.523310719962930e-001	1.870682963754181e-003	-9.533785600741397e-003
4.524310719962930e-001	1.888792772507342e-003	-9.513785600741396e-003
4.525310719962930e-001	1.906902581257504e-003	-9.493785600741397e-003
4.526310719962930e-001	1.925012390068167e-003	-9.473785600741396e-003
