Freq.	V(bf_source)/V(samplecap)
3.04321988710793e+006	(-1.16521209175574e+000dB,-9.98319347814142e-001°)
3.06666733071339e+006	(-1.16611392427003e+000dB,-1.00245604577086e+000°)
3.09029543251380e+006	(-1.16702247235510e+000dB,-1.00657485891739e+000°)
3.11410558444697e+006	(-1.16793772281829e+000dB,-1.01067520088271e+000°)
3.13809918917534e+006	(-1.16885966090127e+000dB,-1.01475648206104e+000°)
3.16227766016859e+006	(-1.16978827025311e+000dB,-1.01881810978720e+000°)
3.18664242178695e+006	(-1.17072353290332e+000dB,-1.02285948851917e+000°)
3.21119490936504e+006	(-1.17166542923573e+000dB,-1.02688002002591e+000°)
3.23593656929650e+006	(-1.17261393796248e+000dB,-1.03087910358428e+000°)
3.26086885911916e+006	(-1.17356903609866e+000dB,-1.03485613618279e+000°)
3.28599324760088e+006	(-1.17453069893741e+000dB,-1.03881051273152e+000°)
3.31131121482614e+006	(-1.17549890002550e+000dB,-1.04274162628009e+000°)
3.33682425228317e+006	(-1.17647361113985e+000dB,-1.04664886824282e+000°)
3.36253386295186e+006	(-1.17745480226427e+000dB,-1.05053162862989e+000°)
3.38844156139226e+006	(-1.17844244156717e+000dB,-1.05438929628719e+000°)
3.41454887383384e+006	(-1.17943649538003e+000dB,-1.05822125914040e+000°)
3.44085733826537e+006	(-1.18043692817651e+000dB,-1.06202690444911e+000°)
3.46736850452555e+006	(-1.18144370255248e+000dB,-1.06580561906497e+000°)
3.49408393439431e+006	(-1.18245677920695e+000dB,-1.06955678969784e+000°)
3.52100520168476e+006	(-1.18347611692383e+000dB,-1.07327980318828e+000°)
3.54813389233600e+006	(-1.18450167255484e+000dB,-1.07697404678487e+000°)
3.57547160450646e+006	(-1.18553340100320e+000dB,-1.08063890843002e+000°)
3.60301994866810e+006	(-1.18657125520852e+000dB,-1.08427377704978e+000°)
3.63078054770126e+006	(-1.18761518613274e+000dB,-1.08787804285116e+000°)
3.65875503699028e+006	(-1.18866514274723e+000dB,-1.09145109762301e+000°)
3.68694506451983e+006	(-1.18972107202103e+000dB,-1.09499233504396e+000°)
3.71535229097198e+006	(-1.19078291891028e+000dB,-1.09850115099461e+000°)
3.74397838982407e+006	(-1.19185062634902e+000dB,-1.10197694387601e+000°)
3.77282504744726e+006	(-1.19292413524115e+000dB,-1.10541911493049e+000°)
3.80189396320588e+006	(-1.19400338445376e+000dB,-1.10882706856911e+000°)
3.83118684955755e+006	(-1.19508831081188e+000dB,-1.11220021270259e+000°)
3.86070543215408e+006	(-1.19617884909452e+000dB,-1.11553795907543e+000°)
3.89045144994308e+006	(-1.19727493203223e+000dB,-1.11883972360497e+000°)
3.92042665527043e+006	(-1.19837649030605e+000dB,-1.12210492672235e+000°)
3.95063281398351e+006	(-1.19948345254801e+000dB,-1.12533299371792e+000°)
3.98107170553525e+006	(-1.20059574534308e+000dB,-1.12852335508839e+000°)
4.01174512308890e+006	(-1.20171329323273e+000dB,-1.13167544688612e+000°)
4.04265487362373e+006	(-1.20283601871993e+000dB,-1.13478871107208e+000°)
4.07380277804141e+006	(-1.20396384227597e+000dB,-1.13786259586775e+000°)
4.10519067127337e+006	(-1.20509668234860e+000dB,-1.14089655611152e+000°)
4.13682040238880e+006	(-1.20623445537198e+000dB,-1.14389005361345e+000°)
4.16869383470365e+006	(-1.20737707577829e+000dB,-1.14684255751225e+000°)
4.20081284589036e+006	(-1.20852445601084e+000dB,-1.14975354463190e+000°)
4.23317932808851e+006	(-1.20967650653899e+000dB,-1.15262249983806e+000°)
4.26579518801623e+006	(-1.21083313587469e+000dB,-1.15544891639388e+000°)
4.29866234708258e+006	(-1.21199425059073e+000dB,-1.15823229631513e+000°)
4.33178274150072e+006	(-1.21315975534063e+000dB,-1.16097215072504e+000°)
4.36515832240197e+006	(-1.21432955288025e+000dB,-1.16366800020504e+000°)
4.39879105595074e+006	(-1.21550354409120e+000dB,-1.16631937514511e+000°)
4.43268292346040e+006	(-1.21668162800569e+000dB,-1.16892581609141e+000°)
4.46683592150995e+006	(-1.21786370183335e+000dB,-1.17148687409104e+000°)
4.50125206206165e+006	(-1.21904966098954e+000dB,-1.17400211103313e+000°)
4.53593337257960e+006	(-1.22023939912539e+000dB,-1.17647109998578e+000°)
4.57088189614907e+006	(-1.22143280815955e+000dB,-1.17889342553092e+000°)
4.60609969159699e+006	(-1.22262977831151e+000dB,-1.18126868409125e+000°)
4.64158883361311e+006	(-1.22383019813657e+000dB,-1.18359648425605e+000°)
4.67735141287231e+006	(-1.22503395456247e+000dB,-1.18587644709835e+000°)
4.71338953615774e+006	(-1.22624093292753e+000dB,-1.18810820648899e+000°)
4.74970532648489e+006	(-1.22745101702044e+000dB,-1.19029140940254e+000°)
4.78630092322672e+006	(-1.22866408912149e+000dB,-1.19242571621818e+000°)
4.82317848223965e+006	(-1.22988003004543e+000dB,-1.19451080101288e+000°)
4.86034017599056e+006	(-1.23109871918568e+000dB,-1.19654635184720e+000°)
4.89778819368481e+006	(-1.23232003456012e+000dB,-1.19853207104466e+000°)
4.93552474139516e+006	(-1.23354385285814e+000dB,-1.20046767546206e+000°)
4.97355204219175e+006	(-1.23477004948920e+000dB,-1.20235289675096e+000°)
5.01187233627308e+006	(-1.23599849863264e+000dB,-1.20418748161243e+000°)
5.05048788109795e+006	(-1.23722907328880e+000dB,-1.20597119204086e+000°)
5.08940095151845e+006	(-1.23846164533139e+000dB,-1.20770380555947e+000°)
5.12861383991402e+006	(-1.23969608556107e+000dB,-1.20938511544599e+000°)
5.16812885632641e+006	(-1.24093226376008e+000dB,-1.21101493094808e+000°)
5.20794832859584e+006	(-1.24217004874816e+000dB,-1.21259307748943e+000°)
5.24807460249810e+006	(-1.24340930843935e+000dB,-1.21411939686382e+000°)
5.28851004188276e+006	(-1.24464990989979e+000dB,-1.21559374742056e+000°)
5.32925702881239e+006	(-1.24589171940661e+000dB,-1.21701600423608e+000°)
5.37031796370292e+006	(-1.24713460250751e+000dB,-1.21838605927788e+000°)
5.41169526546503e+006	(-1.24837842408126e+000dB,-1.21970382155339e+000°)
5.45339137164667e+006	(-1.24962304839899e+000dB,-1.22096921725005e+000°)
5.49540873857664e+006	(-1.25086833918605e+000dB,-1.22218218986167e+000°)
5.53774984150930e+006	(-1.25211415968469e+000dB,-1.22334270030341e+000°)
5.58041717477037e+006	(-1.25336037271712e+000dB,-1.22445072701557e+000°)
5.62341325190390e+006	(-1.25460684074924e+000dB,-1.22550626605298e+000°)
5.66674060582032e+006	(-1.25585342595472e+000dB,-1.22650933116401e+000°)
5.71040178894568e+006	(-1.25709999027950e+000dB,-1.22745995385577e+000°)
5.75439937337199e+006	(-1.25834639550658e+000dB,-1.22835818344730e+000°)
5.79873595100873e+006	(-1.25959250332105e+000dB,-1.22920408710975e+000°)
5.84341413373560e+006	(-1.26083817537533e+000dB,-1.22999774989378e+000°)
5.88843655355632e+006	(-1.26208327335451e+000dB,-1.23073927474497e+000°)
5.93380586275371e+006	(-1.26332765904167e+000dB,-1.23142878250530e+000°)
5.97952473404596e+006	(-1.26457119438328e+000dB,-1.23206641190225e+000°)
6.02559586074402e+006	(-1.26581374155444e+000dB,-1.23265231952597e+000°)
6.07202195691033e+006	(-1.26705516302393e+000dB,-1.23318667979219e+000°)
6.11880575751867e+006	(-1.26829532161913e+000dB,-1.23366968489371e+000°)
6.16595001861527e+006	(-1.26953408059055e+000dB,-1.23410154473844e+000°)
6.21345751748121e+006	(-1.27077130367608e+000dB,-1.23448248687604e+000°)
6.26133105279599e+006	(-1.27200685516468e+000dB,-1.23481275641069e+000°)
6.30957344480240e+006	(-1.27324059995980e+000dB,-1.23509261590262e+000°)
6.35818753547270e+006	(-1.27447240364201e+000dB,-1.23532234525657e+000°)
6.40717618867601e+006	(-1.27570213253116e+000dB,-1.23550224160006e+000°)
6.45654229034703e+006	(-1.27692965374782e+000dB,-1.23563261914729e+000°)
6.50628874865605e+006	(-1.27815483527400e+000dB,-1.23571380905344e+000°)
6.55641849418027e+006	(-1.27937754601300e+000dB,-1.23574615925662e+000°)
6.60693448007645e+006	(-1.28059765584851e+000dB,-1.23573003430875e+000°)
6.65783968225486e+006	(-1.28181503570274e+000dB,-1.23566581519534e+000°)
6.70913709955461e+006	(-1.28302955759356e+000dB,-1.23555389914472e+000°)
6.76082975392032e+006	(-1.28424109469067e+000dB,-1.23539469942685e+000°)
6.81292069058012e+006	(-1.28544952137068e+000dB,-1.23518864514128e+000°)
6.86541297822506e+006	(-1.28665471327109e+000dB,-1.23493618099624e+000°)
6.91830970918988e+006	(-1.28785654734304e+000dB,-1.23463776707647e+000°)
6.97161399963519e+006	(-1.28905490190292e+000dB,-1.23429387860375e+000°)
7.02532898973104e+006	(-1.29024965668271e+000dB,-1.23390500568654e+000°)
7.07945784384191e+006	(-1.29144069287896e+000dB,-1.23347165306192e+000°)
7.13400375071309e+006	(-1.29262789320055e+000dB,-1.23299433982873e+000°)
7.18896992365861e+006	(-1.29381114191494e+000dB,-1.23247359917290e+000°)
7.24435960075044e+006	(-1.29499032489311e+000dB,-1.23190997808483e+000°)
7.30017604500933e+006	(-1.29616532965302e+000dB,-1.23130403707012e+000°)
7.35642254459696e+006	(-1.29733604540162e+000dB,-1.23065634985145e+000°)
7.41310241300973e+006	(-1.29850236307532e+000dB,-1.22996750306683e+000°)
7.47021898927388e+006	(-1.29966417537899e+000dB,-1.22923809595811e+000°)
7.52777563814223e+006	(-1.30082137682333e+000dB,-1.22846874005696e+000°)
7.58577575029241e+006	(-1.30197386376077e+000dB,-1.22766005886268e+000°)
7.64422274252658e+006	(-1.30312153441968e+000dB,-1.22681268751653e+000°)
7.70312005797273e+006	(-1.30426428893707e+000dB,-1.22592727247041e+000°)
7.76247116628750e+006	(-1.30540202938958e+000dB,-1.22500447115181e+000°)
7.82227956386061e+006	(-1.30653465982290e+000dB,-1.22404495162432e+000°)
7.88254877402081e+006	(-1.30766208627951e+000dB,-1.22304939224471e+000°)
7.94328234724341e+006	(-1.30878421682480e+000dB,-1.22201848131731e+000°)
8.00448386135952e+006	(-1.30990096157152e+000dB,-1.22095291674410e+000°)
8.06615692176674e+006	(-1.31101223270256e+000dB,-1.21985340567424e+000°)
8.12830516164161e+006	(-1.31211794449210e+000dB,-1.21872066415034e+000°)
8.19093224215359e+006	(-1.31321801332507e+000dB,-1.21755541675303e+000°)
8.25404185268081e+006	(-1.31431235771500e+000dB,-1.21635839624526e+000°)
8.31763771102734e+006	(-1.31540089832019e+000dB,-1.21513034321395e+000°)
8.38172356364226e+006	(-1.31648355795822e+000dB,-1.21387200571290e+000°)
8.44630318584033e+006	(-1.31756026161891e+000dB,-1.21258413890397e+000°)
8.51138038202441e+006	(-1.31863093647553e+000dB,-1.21126750469930e+000°)
8.57695898590959e+006	(-1.31969551189457e+000dB,-1.20992287140385e+000°)
8.64304286074902e+006	(-1.32075391944378e+000dB,-1.20855101335809e+000°)
8.70963589956147e+006	(-1.32180609289870e+000dB,-1.20715271058293e+000°)
8.77674202536073e+006	(-1.32285196824761e+000dB,-1.20572874842529e+000°)
8.84436519138667e+006	(-1.32389148369503e+000dB,-1.20427991720551e+000°)
8.91250938133814e+006	(-1.32492457966353e+000dB,-1.20280701186760e+000°)
8.98117860960763e+006	(-1.32595119879426e+000dB,-1.20131083163082e+000°)
9.05037692151781e+006	(-1.32697128594586e+000dB,-1.19979217964473e+000°)
9.12010839355980e+006	(-1.32798478819200e+000dB,-1.19825186264700e+000°)
9.19037713363330e+006	(-1.32899165481753e+000dB,-1.19669069062436e+000°)
9.26118728128865e+006	(-1.32999183731316e+000dB,-1.19510947647715e+000°)
9.33254300797063e+006	(-1.33098528936888e+000dB,-1.19350903568775e+000°)
9.40444851726424e+006	(-1.33197196686604e+000dB,-1.19189018599266e+000°)
9.47690804514232e+006	(-1.33295182786808e+000dB,-1.19025374705933e+000°)
9.54992586021510e+006	(-1.33392483261009e+000dB,-1.18860054016711e+000°)
9.62350626398163e+006	(-1.33489094348706e+000dB,-1.18693138789305e+000°)
9.69765359108324e+006	(-1.33585012504101e+000dB,-1.18524711380252e+000°)
9.77237220955886e+006	(-1.33680234394695e+000dB,-1.18354854214485e+000°)
9.84766652110234e+006	(-1.33774756899769e+000dB,-1.18183649755441e+000°)
9.92354096132177e+006	(-1.33868577108760e+000dB,-1.18011180475702e+000°)
1.00000000000008e+007	(-1.33961692319532e+000dB,-1.17837528828250e+000°)
1.00770481413618e+007	(-1.34054100036544e+000dB,-1.17662777218147e+000°)
1.01546899243316e+007	(-1.34145797968923e+000dB,-1.17487007974999e+000°)
1.02329299228083e+007	(-1.34236784028443e+000dB,-1.17310303325899e+000°)
1.03117727459314e+007	(-1.34327056327418e+000dB,-1.17132745368994e+000°)
1.03912230383525e+007	(-1.34416613176497e+000dB,-1.16954416047782e+000°)
1.04712854805098e+007	(-1.34505453082396e+000dB,-1.16775397125859e+000°)
1.05519647889032e+007	(-1.34593574745534e+000dB,-1.16595770162531e+000°)
1.06332657163724e+007	(-1.34680977057606e+000dB,-1.16415616488877e+000°)
1.07151930523769e+007	(-1.34767659099081e+000dB,-1.16235017184636e+000°)
1.07977516232779e+007	(-1.34853620136633e+000dB,-1.16054053055652e+000°)
1.08809462926231e+007	(-1.34938859620513e+000dB,-1.15872804612061e+000°)
1.09647819614327e+007	(-1.35023377181854e+000dB,-1.15691352047092e+000°)
1.10492635684885e+007	(-1.35107172629929e+000dB,-1.15509775216622e+000°)
1.11343960906245e+007	(-1.35190245949354e+000dB,-1.15328153619341e+000°)
1.12201845430205e+007	(-1.35272597297239e+000dB,-1.15146566377688e+000°)
1.13066339794973e+007	(-1.35354227000298e+000dB,-1.14965092219375e+000°)
1.13937494928143e+007	(-1.35435135551923e+000dB,-1.14783809459666e+000°)
1.14815362149697e+007	(-1.35515323609209e+000dB,-1.14602795984315e+000°)
1.15699993175030e+007	(-1.35594791989952e+000dB,-1.14422129233230e+000°)
1.16591440117992e+007	(-1.35673541669620e+000dB,-1.14241886184730e+000°)
1.17489755493962e+007	(-1.35751573778286e+000dB,-1.14062143340582e+000°)
1.18394992222940e+007	(-1.35828889597549e+000dB,-1.13882976711669e+000°)
1.19307203632663e+007	(-1.35905490557420e+000dB,-1.13704461804299e+000°)
1.20226443461751e+007	(-1.35981378233210e+000dB,-1.13526673607246e+000°)
1.21152765862868e+007	(-1.36056554342379e+000dB,-1.13349686579410e+000°)
1.22086225405917e+007	(-1.36131020741397e+000dB,-1.13173574638159e+000°)
1.23026877081248e+007	(-1.36204779422579e+000dB,-1.12998411148290e+000°)
1.23974776302904e+007	(-1.36277832510921e+000dB,-1.12824268911652e+000°)
1.24929978911883e+007	(-1.36350182260937e+000dB,-1.12651220157428e+000°)
1.25892541179427e+007	(-1.36421831053486e+000dB,-1.12479336532998e+000°)
1.26862519810336e+007	(-1.36492781392608e+000dB,-1.12308689095445e+000°)
1.27839971946313e+007	(-1.36563035902363e+000dB,-1.12139348303704e+000°)
1.28824955169324e+007	(-1.36632597323680e+000dB,-1.11971384011234e+000°)
1.29817527504995e+007	(-1.36701468511205e+000dB,-1.11804865459371e+000°)
1.30817747426030e+007	(-1.36769652430179e+000dB,-1.11639861271200e+000°)
1.31825673855651e+007	(-1.36837152153310e+000dB,-1.11476439446037e+000°)
1.32841366171076e+007	(-1.36903970857677e+000dB,-1.11314667354445e+000°)
1.33864884207010e+007	(-1.36970111821645e+000dB,-1.11154611733825e+000°)
1.34896288259176e+007	(-1.37035578421799e+000dB,-1.10996338684545e+000°)
1.35935639087863e+007	(-1.37100374129904e+000dB,-1.10839913666575e+000°)
1.36982997921508e+007	(-1.37164502509886e+000dB,-1.10685401496689e+000°)
1.38038426460300e+007	(-1.37227967214844e+000dB,-1.10532866346109e+000°)
1.39101986879816e+007	(-1.37290771984077e+000dB,-1.10382371738702e+000°)
1.40173741834688e+007	(-1.37352920640157e+000dB,-1.10233980549630e+000°)
1.41253754462287e+007	(-1.37414417086014e+000dB,-1.10087755004507e+000°)
1.42342088386446e+007	(-1.37475265302070e+000dB,-1.09943756678941e+000°)
1.43438807721208e+007	(-1.37535469343391e+000dB,-1.09802046498619e+000°)
1.44543977074604e+007	(-1.37595033336885e+000dB,-1.09662684739772e+000°)
1.45657661552458e+007	(-1.37653961478527e+000dB,-1.09525731030064e+000°)
1.46779926762219e+007	(-1.37712258030623e+000dB,-1.09391244349919e+000°)
1.47910838816833e+007	(-1.37769927319119e+000dB,-1.09259283034224e+000°)
1.49050464338632e+007	(-1.37826973730932e+000dB,-1.09129904774455e+000°)
1.50198870463261e+007	(-1.37883401711338e+000dB,-1.09003166621126e+000°)
1.51356124843633e+007	(-1.37939215761391e+000dB,-1.08879124986641e+000°)
1.52522295653914e+007	(-1.37994420435381e+000dB,-1.08757835648515e+000°)
1.53697451593540e+007	(-1.38049020338343e+000dB,-1.08639353752876e+000°)
1.54881661891261e+007	(-1.38103020123595e+000dB,-1.08523733818339e+000°)
1.56074996309224e+007	(-1.38156424490335e+000dB,-1.08411029740215e+000°)
1.57277525147080e+007	(-1.38209238181265e+000dB,-1.08301294794950e+000°)
1.58489319246124e+007	(-1.38261465980274e+000dB,-1.08194581644962e+000°)
1.59710449993473e+007	(-1.38313112710150e+000dB,-1.08090942343669e+000°)
1.60940989326267e+007	(-1.38364183230352e+000dB,-1.07990428340836e+000°)
1.62181009735906e+007	(-1.38414682434816e+000dB,-1.07893090488170e+000°)
1.63430584272327e+007	(-1.38464615249807e+000dB,-1.07798979045186e+000°)
1.64689786548300e+007	(-1.38513986631826e+000dB,-1.07708143685269e+000°)
1.65958690743770e+007	(-1.38562801565549e+000dB,-1.07620633502006e+000°)
1.67237371610222e+007	(-1.38611065061819e+000dB,-1.07536497015699e+000°)
1.68525904475089e+007	(-1.38658782155689e+000dB,-1.07455782180135e+000°)
1.69824365246188e+007	(-1.38705957904494e+000dB,-1.07378536389492e+000°)
1.71132830416192e+007	(-1.38752597385989e+000dB,-1.07304806485507e+000°)
1.72451377067134e+007	(-1.38798705696515e+000dB,-1.07234638764731e+000°)
1.73780082874952e+007	(-1.38844287949222e+000dB,-1.07168078986031e+000°)
1.75119026114060e+007	(-1.38889349272335e+000dB,-1.07105172378218e+000°)
1.76468285661965e+007	(-1.38933894807458e+000dB,-1.07045963647850e+000°)
1.77827941003907e+007	(-1.38977929707935e+000dB,-1.06990496987100e+000°)
1.79198072237548e+007	(-1.39021459137242e+000dB,-1.06938816081876e+000°)
1.80578760077687e+007	(-1.39064488267441e+000dB,-1.06890964119957e+000°)
1.81970085861013e+007	(-1.39107022277656e+000dB,-1.06846983799311e+000°)
1.83372131550903e+007	(-1.39149066352615e+000dB,-1.06806917336497e+000°)
1.84784979742244e+007	(-1.39190625681219e+000dB,-1.06770806475152e+000°)
1.86208713666302e+007	(-1.39231705455164e+000dB,-1.06738692494613e+000°)
1.87643417195624e+007	(-1.39272310867600e+000dB,-1.06710616218583e+000°)
1.89089174848980e+007	(-1.39312447111839e+000dB,-1.06686618023883e+000°)
1.90546071796341e+007	(-1.39352119380093e+000dB,-1.06666737849290e+000°)
1.92014193863896e+007	(-1.39391332862269e+000dB,-1.06651015204434e+000°)
1.93493627539111e+007	(-1.39430092744794e+000dB,-1.06639489178723e+000°)
1.94984459975821e+007	(-1.39468404209482e+000dB,-1.06632198450372e+000°)
1.96486778999363e+007	(-1.39506272432446e+000dB,-1.06629181295421e+000°)
1.98000673111755e+007	(-1.39543702583045e+000dB,-1.06630475596829e+000°)
1.99526231496905e+007	(-1.39580699822873e+000dB,-1.06636118853578e+000°)
2.01063544025866e+007	(-1.39617269304782e+000dB,-1.06646148189829e+000°)
2.02612701262131e+007	(-1.39653416171948e+000dB,-1.06660600364067e+000°)
2.04173794466970e+007	(-1.39689145556974e+000dB,-1.06679511778268e+000°)
2.05746915604801e+007	(-1.39724462581025e+000dB,-1.06702918487118e+000°)
2.07332157348613e+007	(-1.39759372353008e+000dB,-1.06730856207187e+000°)
2.08929613085421e+007	(-1.39793879968774e+000dB,-1.06763360326110e+000°)
2.10539376921773e+007	(-1.39827990510375e+000dB,-1.06800465911794e+000°)
2.12161543689286e+007	(-1.39861709045334e+000dB,-1.06842207721608e+000°)
2.13796208950241e+007	(-1.39895040625966e+000dB,-1.06888620211528e+000°)
2.15443469003206e+007	(-1.39927990288724e+000dB,-1.06939737545314e+000°)
2.17103420888714e+007	(-1.39960563053578e+000dB,-1.06995593603639e+000°)
2.18776162394974e+007	(-1.39992763923432e+000dB,-1.07056221993186e+000°)
2.20461792063637e+007	(-1.40024597883564e+000dB,-1.07121656055754e+000°)
2.22160409195600e+007	(-1.40056069901108e+000dB,-1.07191928877301e+000°)
2.23872113856853e+007	(-1.40087184924554e+000dB,-1.07267073296961e+000°)
2.25597006884377e+007	(-1.40117947883289e+000dB,-1.07347121916024e+000°)
2.27335189892082e+007	(-1.40148363687161e+000dB,-1.07432107106892e+000°)
2.29086765276797e+007	(-1.40178437226075e+000dB,-1.07522061021970e+000°)
2.30851836224296e+007	(-1.40208173369613e+000dB,-1.07617015602532e+000°)
2.32630506715382e+007	(-1.40237576966687e+000dB,-1.07717002587511e+000°)
2.34422881532012e+007	(-1.40266652845218e+000dB,-1.07822053522275e+000°)
2.36229066263466e+007	(-1.40295405811834e+000dB,-1.07932199767329e+000°)
2.38049167312572e+007	(-1.40323840651608e+000dB,-1.08047472506963e+000°)
2.39883291901969e+007	(-1.40351962127807e+000dB,-1.08167902757853e+000°)
2.41731548080431e+007	(-1.40379774981674e+000dB,-1.08293521377590e+000°)
2.43594044729223e+007	(-1.40407283932236e+000dB,-1.08424359073179e+000°)
2.45470891568524e+007	(-1.40434493676127e+000dB,-1.08560446409420e+000°)
2.47362199163883e+007	(-1.40461408887442e+000dB,-1.08701813817305e+000°)
2.49268078932739e+007	(-1.40488034217613e+000dB,-1.08848491602270e+000°)
2.51188643150979e+007	(-1.40514374295301e+000dB,-1.09000509952438e+000°)
2.53124004959558e+007	(-1.40540433726318e+000dB,-1.09157898946774e+000°)
2.55074278371158e+007	(-1.40566217093564e+000dB,-1.09320688563169e+000°)
2.57039578276908e+007	(-1.40591728956988e+000dB,-1.09488908686458e+000°)
2.59020020453155e+007	(-1.40616973853565e+000dB,-1.09662589116383e+000°)
2.61015721568276e+007	(-1.40641956297301e+000dB,-1.09841759575446e+000°)
2.63026799189561e+007	(-1.40666680779246e+000dB,-1.10026449716745e+000°)
2.65053371790131e+007	(-1.40691151767537e+000dB,-1.10216689131688e+000°)
2.67095558755921e+007	(-1.40715373707449e+000dB,-1.10412507357662e+000°)
2.69153480392715e+007	(-1.40739351021471e+000dB,-1.10613933885627e+000°)
2.71227257933226e+007	(-1.40763088109396e+000dB,-1.10820998167607e+000°)
2.73317013544247e+007	(-1.40786589348432e+000dB,-1.11033729624161e+000°)
2.75422870333840e+007	(-1.40809859093321e+000dB,-1.11252157651733e+000°)
2.77544952358595e+007	(-1.40832901676485e+000dB,-1.11476311629931e+000°)
2.79683384630932e+007	(-1.40855721408178e+000dB,-1.11706220928764e+000°)
2.81838293126470e+007	(-1.40878322576660e+000dB,-1.11941914915758e+000°)
2.84009804791446e+007	(-1.40900709448383e+000dB,-1.12183422963045e+000°)
2.86198047550195e+007	(-1.40922886268191e+000dB,-1.12430774454326e+000°)
2.88403150312685e+007	(-1.40944857259534e+000dB,-1.12683998791803e+000°)
2.90625242982112e+007	(-1.40966626624703e+000dB,-1.12943125403007e+000°)
2.92864456462549e+007	(-1.40988198545061e+000dB,-1.13208183747556e+000°)
2.95120922666664e+007	(-1.41009577181310e+000dB,-1.13479203323857e+000°)
2.97394774523486e+007	(-1.41030766673752e+000dB,-1.13756213675699e+000°)
2.99686145986238e+007	(-1.41051771142569e+000dB,-1.14039244398802e+000°)
3.01995172040228e+007	(-1.41072594688120e+000dB,-1.14328325147273e+000°)
3.04321988710799e+007	(-1.41093241391241e+000dB,-1.14623485640001e+000°)
3.06666733071345e+007	(-1.41113715313563e+000dB,-1.14924755666954e+000°)
3.09029543251386e+007	(-1.41134020497836e+000dB,-1.15232165095438e+000°)
3.11410558444703e+007	(-1.41154160968271e+000dB,-1.15545743876252e+000°)
3.13809918917540e+007	(-1.41174140730881e+000dB,-1.15865522049785e+000°)
3.16227766016865e+007	(-1.41193963773849e+000dB,-1.16191529752039e+000°)
3.18664242178701e+007	(-1.41213634067886e+000dB,-1.16523797220573e+000°)
3.21119490936510e+007	(-1.41233155566617e+000dB,-1.16862354800376e+000°)
3.23593656929656e+007	(-1.41252532206966e+000dB,-1.17207232949697e+000°)
3.26086885911922e+007	(-1.41271767909551e+000dB,-1.17558462245752e+000°)
3.28599324760094e+007	(-1.41290866579092e+000dB,-1.17916073390400e+000°)
3.31131121482620e+007	(-1.41309832104827e+000dB,-1.18280097215748e+000°)
3.33682425228323e+007	(-1.41328668360931e+000dB,-1.18650564689662e+000°)
3.36253386295192e+007	(-1.41347379206953e+000dB,-1.19027506921247e+000°)
3.38844156139232e+007	(-1.41365968488250e+000dB,-1.19410955166212e+000°)
3.41454887383390e+007	(-1.41384440036440e+000dB,-1.19800940832221e+000°)
3.44085733826544e+007	(-1.41402797669856e+000dB,-1.20197495484121e+000°)
3.46736850452562e+007	(-1.41421045194005e+000dB,-1.20600650849161e+000°)
3.49408393439437e+007	(-1.41439186402047e+000dB,-1.21010438822103e+000°)
3.52100520168483e+007	(-1.41457225075262e+000dB,-1.21426891470277e+000°)
3.54813389233607e+007	(-1.41475164983544e+000dB,-1.21850041038595e+000°)
3.57547160450653e+007	(-1.41493009885890e+000dB,-1.22279919954468e+000°)
3.60301994866817e+007	(-1.41510763530893e+000dB,-1.22716560832687e+000°)
3.63078054770133e+007	(-1.41528429657256e+000dB,-1.23159996480221e+000°)
3.65875503699036e+007	(-1.41546011994297e+000dB,-1.23610259900976e+000°)
3.68694506451990e+007	(-1.41563514262469e+000dB,-1.24067384300463e+000°)
3.71535229097205e+007	(-1.41580940173883e+000dB,-1.24531403090437e+000°)
3.74397838982414e+007	(-1.41598293432841e+000dB,-1.25002349893460e+000°)
3.77282504744733e+007	(-1.41615577736367e+000dB,-1.25480258547393e+000°)
3.80189396320595e+007	(-1.41632796774753e+000dB,-1.25965163109860e+000°)
3.83118684955763e+007	(-1.41649954232106e+000dB,-1.26457097862629e+000°)
3.86070543215416e+007	(-1.41667053786900e+000dB,-1.26956097315938e+000°)
3.89045144994315e+007	(-1.41684099112534e+000dB,-1.27462196212782e+000°)
3.92042665527050e+007	(-1.41701093877898e+000dB,-1.27975429533111e+000°)
3.95063281398359e+007	(-1.41718041747943e+000dB,-1.28495832498023e+000°)
3.98107170553533e+007	(-1.41734946384253e+000dB,-1.29023440573838e+000°)
4.01174512308898e+007	(-1.41751811445628e+000dB,-1.29558289476178e+000°)
4.04265487362380e+007	(-1.41768640588668e+000dB,-1.30100415173943e+000°)
4.07380277804149e+007	(-1.41785437468362e+000dB,-1.30649853893277e+000°)
4.10519067127345e+007	(-1.41802205738684e+000dB,-1.31206642121444e+000°)
4.13682040238888e+007	(-1.41818949053196e+000dB,-1.31770816610674e+000°)
4.16869383470373e+007	(-1.41835671065647e+000dB,-1.32342414381956e+000°)
4.20081284589044e+007	(-1.41852375430588e+000dB,-1.32921472728763e+000°)
4.23317932808859e+007	(-1.41869065803986e+000dB,-1.33508029220747e+000°)
4.26579518801631e+007	(-1.41885745843840e+000dB,-1.34102121707368e+000°)
4.29866234708266e+007	(-1.41902419210809e+000dB,-1.34703788321485e+000°)
4.33178274150080e+007	(-1.41919089568837e+000dB,-1.35313067482876e+000°)
4.36515832240205e+007	(-1.41935760585791e+000dB,-1.35929997901745e+000°)
4.39879105595083e+007	(-1.41952435934093e+000dB,-1.36554618582144e+000°)
