time	V(bf_source)
5.624310719962931e-001	1.276465443531351e-002
5.625310719962930e-001	1.276827638567201e-002
5.626310719962930e-001	1.277189833599005e-002
5.627310719962930e-001	1.277552028620193e-002
5.628310719962930e-001	1.277914223638262e-002
5.629310719962930e-001	1.278276418678508e-002
5.630310719962930e-001	1.278638613736024e-002
5.631310719962930e-001	1.279000808762473e-002
5.632310719962930e-001	1.279363003779685e-002
5.633310719962930e-001	1.279725198838382e-002
5.634310719962931e-001	1.280087393876377e-002
5.635310719962930e-001	1.280449588873659e-002
5.636310719962930e-001	1.280811783892137e-002
5.637310719962930e-001	1.281173978938435e-002
5.638310719962930e-001	1.281536173973172e-002
5.639310719962930e-001	1.281898368977714e-002
5.640310719962930e-001	1.282260563987249e-002
5.641310719962930e-001	1.282622759016083e-002
5.642310719962930e-001	1.282984954048985e-002
5.643310719962930e-001	1.283347149082334e-002
5.644310719962931e-001	1.283709344125502e-002
5.645310719962930e-001	1.284071539174221e-002
5.646310719962930e-001	1.284433734204118e-002
5.647310719962930e-001	1.284795929229922e-002
5.648310719962930e-001	1.285158124256372e-002
5.649310719962930e-001	1.285520319273894e-002
5.650310719962930e-001	1.285882514303076e-002
5.651310719962930e-001	1.286244709340930e-002
5.652310719962930e-001	1.286606904365860e-002
5.653310719962930e-001	1.286969099383741e-002
5.654310719962931e-001	1.287331294399031e-002
5.655310719962930e-001	1.287693489416966e-002
5.656310719962930e-001	1.288055684458389e-002
5.657310719962930e-001	1.288417879502245e-002
5.658310719962930e-001	1.288780074530396e-002
5.659310719962930e-001	1.289142269560767e-002
5.660310719962930e-001	1.289504464575035e-002
5.661310719962930e-001	1.289866659571524e-002
5.662310719962930e-001	1.290228854600273e-002
5.663310719962930e-001	1.290591049633442e-002
5.664310719962931e-001	1.290953244635574e-002
5.665310719962931e-001	1.291315439649046e-002
5.666310719962930e-001	1.291677634671862e-002
5.667310719962930e-001	1.292039829696555e-002
5.668310719962930e-001	1.292402024715685e-002
5.669310719962930e-001	1.292764219718538e-002
5.670310719962930e-001	1.293126414741804e-002
5.671310719962930e-001	1.293488609772695e-002
5.672310719962930e-001	1.293850804772425e-002
5.673310719962930e-001	1.294212999766407e-002
5.674310719962931e-001	1.294575194788641e-002
5.675310719962931e-001	1.294937389816610e-002
5.676310719962930e-001	1.295299584841876e-002
5.677310719962930e-001	1.295661779877573e-002
5.678310719962930e-001	1.296023974891864e-002
5.679310719962930e-001	1.296386169883625e-002
5.680310719962930e-001	1.296748364888755e-002
5.681310719962930e-001	1.297110559907397e-002
5.682310719962930e-001	1.297472754922248e-002
5.683310719962930e-001	1.297834949927659e-002
5.684310719962931e-001	1.298197144940211e-002
5.685310719962931e-001	1.298559339958585e-002
5.686310719962930e-001	1.298921534968263e-002
5.687310719962930e-001	1.299283729986883e-002
5.688310719962930e-001	1.299645925014537e-002
5.689310719962930e-001	1.300008120037463e-002
5.690310719962930e-001	1.300370315058197e-002
5.691310719962930e-001	1.300732510070190e-002
5.692310719962930e-001	1.301094705062471e-002
5.693310719962930e-001	1.301456900045659e-002
5.694310719962931e-001	1.301819095041022e-002
5.695310719962931e-001	1.302181290044832e-002
5.696310719962930e-001	1.302543485052950e-002
5.697310719962930e-001	1.302905680061433e-002
5.698310719962930e-001	1.303267875065029e-002
5.699310719962930e-001	1.303630070071770e-002
5.700310719962930e-001	1.303992265065633e-002
5.701310719962930e-001	1.304354460062948e-002
5.702310719962930e-001	1.304716655095342e-002
5.703310719962930e-001	1.305078850125500e-002
5.704310719962931e-001	1.305441045135243e-002
5.705310719962931e-001	1.305803240130558e-002
5.706310719962930e-001	1.306165435121199e-002
5.707310719962930e-001	1.306527630141262e-002
5.708310719962930e-001	1.306889825164166e-002
5.709310719962930e-001	1.307252020159805e-002
5.710310719962930e-001	1.307614215150695e-002
5.711310719962930e-001	1.307976410141625e-002
5.712310719962930e-001	1.308338605132302e-002
5.713310719962930e-001	1.308700800128831e-002
5.714310719962931e-001	1.309062995135192e-002
5.715310719962931e-001	1.309425190146017e-002
5.716310719962930e-001	1.309787385153682e-002
5.717310719962930e-001	1.310149580156604e-002
5.718310719962930e-001	1.310511775155490e-002
5.719310719962930e-001	1.310873970156910e-002
5.720310719962930e-001	1.311236165146490e-002
5.721310719962930e-001	1.311598360133896e-002
5.722310719962930e-001	1.311960555142945e-002
5.723310719962930e-001	1.312322750148206e-002
5.724310719962931e-001	1.312684945136795e-002
5.725310719962931e-001	1.313047140136489e-002
5.726310719962930e-001	1.313409335142779e-002
5.727310719962930e-001	1.313771530126993e-002
5.728310719962930e-001	1.314133725112449e-002
5.729310719962930e-001	1.314495920102568e-002
5.730310719962930e-001	1.314858115080928e-002
5.731310719962930e-001	1.315220310083080e-002
5.732310719962930e-001	1.315582505099600e-002
5.733310719962930e-001	1.315944700093857e-002
5.734310719962931e-001	1.316306895082644e-002
5.735310719962931e-001	1.316669090086452e-002
5.736310719962930e-001	1.317031285107642e-002
5.737310719962930e-001	1.317393480115707e-002
5.738310719962930e-001	1.317755675092014e-002
5.739310719962930e-001	1.318117870072282e-002
5.740310719962930e-001	1.318480065067030e-002
5.741310719962930e-001	1.318842260060662e-002
5.742310719962930e-001	1.319204455036071e-002
5.743310719962930e-001	1.319566650004265e-002
5.744310719962930e-001	1.319928844999980e-002
5.745310719962931e-001	1.320291040002260e-002
5.746310719962930e-001	1.320653234991160e-002
5.747310719962930e-001	1.321015429981753e-002
5.748310719962930e-001	1.321377624964930e-002
5.749310719962930e-001	1.321739819935591e-002
5.750310719962930e-001	1.322102014922420e-002
5.751310719962930e-001	1.322464209929195e-002
5.752310719962930e-001	1.322826404924957e-002
5.753310719962930e-001	1.323188599905866e-002
5.754310719962930e-001	1.323550794881797e-002
5.755310719962931e-001	1.323912989853196e-002
5.756310719962930e-001	1.324275184840345e-002
5.757310719962930e-001	1.324637379846738e-002
5.758310719962930e-001	1.324999574850621e-002
5.759310719962930e-001	1.325361769840284e-002
5.760310719962930e-001	1.325723964816398e-002
5.761310719962930e-001	1.326086159797699e-002
5.762310719962930e-001	1.326448354778357e-002
5.763310719962930e-001	1.326810549747666e-002
5.764310719962930e-001	1.327172744721862e-002
5.765310719962931e-001	1.327534939709932e-002
5.766310719962930e-001	1.327897134709012e-002
5.767310719962930e-001	1.328259329696582e-002
5.768310719962930e-001	1.328621524669025e-002
5.769310719962930e-001	1.328983719650986e-002
5.770310719962930e-001	1.329345914637636e-002
5.771310719962930e-001	1.329708109617594e-002
5.772310719962930e-001	1.330070304593779e-002
5.773310719962930e-001	1.330432499574340e-002
5.774310719962930e-001	1.330794694557854e-002
5.775310719962931e-001	1.331156889519056e-002
5.776310719962930e-001	1.331519084476946e-002
5.777310719962930e-001	1.331881279470811e-002
5.778310719962930e-001	1.332243474476590e-002
5.779310719962930e-001	1.332605669465897e-002
5.780310719962930e-001	1.332967864435211e-002
5.781310719962930e-001	1.333330059390881e-002
5.782310719962930e-001	1.333692254358154e-002
5.783310719962930e-001	1.334054449344088e-002
5.784310719962930e-001	1.334416644316713e-002
5.785310719962931e-001	1.334778839266124e-002
5.786310719962930e-001	1.335141034234920e-002
5.787310719962930e-001	1.335503229224706e-002
5.788310719962930e-001	1.335865424204501e-002
5.789310719962930e-001	1.336227619175883e-002
5.790310719962930e-001	1.336589814154344e-002
5.791310719962930e-001	1.336952009142717e-002
5.792310719962930e-001	1.337314204125927e-002
5.793310719962930e-001	1.337676399098779e-002
5.794310719962930e-001	1.338038594053853e-002
5.795310719962931e-001	1.338400788997275e-002
5.796310719962931e-001	1.338762983961781e-002
5.797310719962930e-001	1.339125178953681e-002
5.798310719962930e-001	1.339487373943606e-002
5.799310719962930e-001	1.339849568917755e-002
5.800310719962930e-001	1.340211763867519e-002
5.801310719962930e-001	1.340573958799256e-002
5.802310719962930e-001	1.340936153763381e-002
5.803310719962930e-001	1.341298348755946e-002
5.804310719962930e-001	1.341660543724736e-002
5.805310719962931e-001	1.342022738674084e-002
5.806310719962931e-001	1.342384933643887e-002
5.807310719962930e-001	1.342747128622087e-002
5.808310719962930e-001	1.343109323585023e-002
5.809310719962930e-001	1.343471518544214e-002
5.810310719962930e-001	1.343833713507752e-002
5.811310719962930e-001	1.344195908486890e-002
5.812310719962930e-001	1.344558103472960e-002
5.813310719962930e-001	1.344920298444581e-002
5.814310719962930e-001	1.345282493397540e-002
5.815310719962931e-001	1.345644688334531e-002
5.816310719962931e-001	1.346006883282908e-002
5.817310719962930e-001	1.346369078264443e-002
5.818310719962930e-001	1.346731273241188e-002
5.819310719962930e-001	1.347093468191576e-002
5.820310719962930e-001	1.347455663153530e-002
5.821310719962930e-001	1.347817858133027e-002
5.822310719962930e-001	1.348180053099767e-002
5.823310719962930e-001	1.348542248045728e-002
5.824310719962930e-001	1.348904442992921e-002
5.825310719962931e-001	1.349266637969017e-002
5.826310719962931e-001	1.349628832947473e-002
5.827310719962930e-001	1.349991027879684e-002
5.828310719962930e-001	1.350353222795684e-002
5.829310719962930e-001	1.350715417743167e-002
5.830310719962930e-001	1.351077612717351e-002
5.831310719962930e-001	1.351439807709459e-002
5.832310719962930e-001	1.351802002701623e-002
5.833310719962930e-001	1.352164197655761e-002
5.834310719962930e-001	1.352526392588239e-002
5.835310719962931e-001	1.352888587538730e-002
5.836310719962931e-001	1.353250782476859e-002
5.837310719962930e-001	1.353612977419271e-002
5.838310719962930e-001	1.353975172403459e-002
5.839310719962930e-001	1.354337367372231e-002
5.840310719962930e-001	1.354699562321057e-002
5.841310719962930e-001	1.355061757269846e-002
5.842310719962930e-001	1.355423952208290e-002
5.843310719962930e-001	1.355786147161995e-002
5.844310719962930e-001	1.356148342126895e-002
5.845310719962931e-001	1.356510537092226e-002
5.846310719962931e-001	1.356872732048537e-002
5.847310719962930e-001	1.357234926975407e-002
5.848310719962930e-001	1.357597121910029e-002
5.849310719962930e-001	1.357959316867522e-002
5.850310719962930e-001	1.358321511825933e-002
5.851310719962930e-001	1.358683706796193e-002
5.852310719962930e-001	1.359045901762496e-002
5.853310719962930e-001	1.359408096706637e-002
5.854310719962930e-001	1.359770291650091e-002
5.855310719962930e-001	1.360132486591384e-002
5.856310719962931e-001	1.360494681514468e-002
5.857310719962930e-001	1.360856876433156e-002
5.858310719962930e-001	1.361219071367268e-002
5.859310719962930e-001	1.361581266324284e-002
5.860310719962930e-001	1.361943461296905e-002
5.861310719962930e-001	1.362305656252361e-002
5.862310719962930e-001	1.362667851189343e-002
5.863310719962930e-001	1.363030046127108e-002
5.864310719962930e-001	1.363392241065285e-002
5.865310719962930e-001	1.363754436020982e-002
5.866310719962931e-001	1.364116630983668e-002
5.867310719962930e-001	1.364478825918960e-002
5.868310719962930e-001	1.364841020847302e-002
5.869310719962930e-001	1.365203215798931e-002
5.870310719962930e-001	1.365565410738537e-002
5.871310719962930e-001	1.365927605661026e-002
5.872310719962930e-001	1.366289800614661e-002
5.873310719962930e-001	1.366651995571361e-002
5.874310719962930e-001	1.367014190495392e-002
5.875310719962930e-001	1.367376385420999e-002
5.876310719962931e-001	1.367738580358827e-002
5.877310719962930e-001	1.368100775296334e-002
5.878310719962930e-001	1.368462970233361e-002
5.879310719962930e-001	1.368825165176619e-002
5.880310719962930e-001	1.369187360135789e-002
5.881310719962930e-001	1.369549555087223e-002
5.882310719962930e-001	1.369911750016456e-002
5.883310719962930e-001	1.370273944946679e-002
5.884310719962930e-001	1.370636139883744e-002
5.885310719962930e-001	1.370998334825974e-002
5.886310719962931e-001	1.371360529766590e-002
5.887310719962930e-001	1.371722724690140e-002
5.888310719962930e-001	1.372084919625998e-002
5.889310719962930e-001	1.372447114578793e-002
5.890310719962930e-001	1.372809309499623e-002
5.891310719962930e-001	1.373171504406284e-002
5.892310719962930e-001	1.373533699332326e-002
5.893310719962930e-001	1.373895894272047e-002
5.894310719962930e-001	1.374258089233507e-002
5.895310719962930e-001	1.374620284181098e-002
5.896310719962931e-001	1.374982479095813e-002
5.897310719962930e-001	1.375344674014156e-002
5.898310719962930e-001	1.375706868941730e-002
5.899310719962930e-001	1.376069063897398e-002
5.900310719962930e-001	1.376431258859205e-002
5.901310719962930e-001	1.376793453777414e-002
5.902310719962930e-001	1.377155648690203e-002
5.903310719962930e-001	1.377517843612104e-002
5.904310719962930e-001	1.377880038514316e-002
5.905310719962930e-001	1.378242233424627e-002
5.906310719962931e-001	1.378604428370499e-002
5.907310719962930e-001	1.378966623316746e-002
5.908310719962930e-001	1.379328818248425e-002
5.909310719962930e-001	1.379691013184667e-002
5.910310719962930e-001	1.380053208105739e-002
5.911310719962930e-001	1.380415403016493e-002
5.912310719962930e-001	1.380777597952119e-002
5.913310719962930e-001	1.381139792909018e-002
5.914310719962930e-001	1.381501987849536e-002
5.915310719962930e-001	1.381864182754354e-002
5.916310719962931e-001	1.382226377655037e-002
5.917310719962931e-001	1.382588572577927e-002
5.918310719962930e-001	1.382950767499741e-002
5.919310719962930e-001	1.383312962419998e-002
5.920310719962930e-001	1.383675157367435e-002
5.921310719962930e-001	1.384037352294865e-002
5.922310719962930e-001	1.384399547185508e-002
5.923310719962930e-001	1.384761742107982e-002
5.924310719962930e-001	1.385123937056617e-002
5.925310719962930e-001	1.385486131976704e-002
5.926310719962931e-001	1.385848326873047e-002
5.927310719962931e-001	1.386210521799394e-002
5.928310719962930e-001	1.386572716750711e-002
5.929310719962930e-001	1.386934911664694e-002
5.930310719962930e-001	1.387297106550517e-002
5.931310719962930e-001	1.387659301467898e-002
5.932310719962930e-001	1.388021496415633e-002
5.933310719962930e-001	1.388383691359119e-002
5.934310719962930e-001	1.388745886287211e-002
5.935310719962930e-001	1.389108081189932e-002
5.936310719962931e-001	1.389470276087729e-002
5.937310719962931e-001	1.389832470994613e-002
5.938310719962930e-001	1.390194665899046e-002
5.939310719962930e-001	1.390556860808049e-002
5.940310719962930e-001	1.390919055725415e-002
5.941310719962930e-001	1.391281250643336e-002
5.942310719962930e-001	1.391643445549925e-002
5.943310719962930e-001	1.392005640453538e-002
5.944310719962930e-001	1.392367835358756e-002
5.945310719962930e-001	1.392730030264897e-002
5.946310719962931e-001	1.393092225195372e-002
5.947310719962931e-001	1.393454420141701e-002
5.948310719962930e-001	1.393816615072685e-002
5.949310719962930e-001	1.394178809980125e-002
5.950310719962930e-001	1.394541004866649e-002
5.951310719962930e-001	1.394903199754513e-002
5.952310719962930e-001	1.395265394679196e-002
5.953310719962930e-001	1.395627589619795e-002
5.954310719962930e-001	1.395989784537227e-002
5.955310719962930e-001	1.396351979456074e-002
5.956310719962931e-001	1.396714174383848e-002
5.957310719962931e-001	1.397076369293777e-002
5.958310719962930e-001	1.397438564206235e-002
5.959310719962930e-001	1.397800759124662e-002
5.960310719962930e-001	1.398162954014123e-002
5.961310719962930e-001	1.398525148894912e-002
5.962310719962930e-001	1.398887343795513e-002
5.963310719962930e-001	1.399249538709017e-002
5.964310719962930e-001	1.399611733631942e-002
5.965310719962930e-001	1.399973928558221e-002
5.966310719962931e-001	1.400336123458957e-002
5.967310719962931e-001	1.400698318339503e-002
5.968310719962930e-001	1.401060513243663e-002
5.969310719962930e-001	1.401422708153330e-002
5.970310719962930e-001	1.401784903038518e-002
5.971310719962930e-001	1.402147097933276e-002
5.972310719962930e-001	1.402509292861743e-002
5.973310719962930e-001	1.402871487780117e-002
5.974310719962930e-001	1.403233682671507e-002
5.975310719962930e-001	1.403595877570714e-002
5.976310719962930e-001	1.403958072467119e-002
5.977310719962931e-001	1.404320267362194e-002
5.978310719962930e-001	1.404682462277847e-002
5.979310719962930e-001	1.405044657184997e-002
5.980310719962930e-001	1.405406852075498e-002
5.981310719962930e-001	1.405769046976150e-002
5.982310719962930e-001	1.406131241891049e-002
5.983310719962930e-001	1.406493436801408e-002
5.984310719962930e-001	1.406855631702478e-002
5.985310719962930e-001	1.407217826607744e-002
5.986310719962930e-001	1.407580021510362e-002
5.987310719962931e-001	1.407942216416232e-002
5.988310719962930e-001	1.408304411325938e-002
5.989310719962930e-001	1.408666606207914e-002
5.990310719962930e-001	1.409028801072919e-002
5.991310719962930e-001	1.409390995954297e-002
5.992310719962930e-001	1.409753190854531e-002
5.993310719962930e-001	1.410115385767098e-002
5.994310719962930e-001	1.410477580684596e-002
5.995310719962930e-001	1.410839775581405e-002
5.996310719962930e-001	1.411201970463463e-002
5.997310719962931e-001	1.411564165378266e-002
5.998310719962930e-001	1.411926360298602e-002
5.999310719962930e-001	1.412288555172441e-002
6.000310719962930e-001	1.412650750032025e-002
6.001310719962930e-001	1.413012944914923e-002
6.002310719962930e-001	1.413375139823802e-002
6.003310719962930e-001	1.413737334736311e-002
6.004310719962930e-001	1.414099529622441e-002
6.005310719962930e-001	1.414461724500662e-002
6.006310719962930e-001	1.414823919386737e-002
6.007310719962931e-001	1.415186114272395e-002
6.008310719962930e-001	1.415548309160693e-002
6.009310719962930e-001	1.415910504042875e-002
6.010310719962930e-001	1.416272698925386e-002
6.011310719962930e-001	1.416634893813478e-002
6.012310719962930e-001	1.416997088692966e-002
6.013310719962930e-001	1.417359283573330e-002
6.014310719962930e-001	1.417721478467599e-002
6.015310719962930e-001	1.418083673368796e-002
6.016310719962930e-001	1.418445868253336e-002
6.017310719962931e-001	1.418808063117541e-002
6.018310719962930e-001	1.419170257995886e-002
6.019310719962930e-001	1.419532452902519e-002
6.020310719962930e-001	1.419894647808147e-002
6.021310719962930e-001	1.420256842688669e-002
6.022310719962930e-001	1.420619037559924e-002
6.023310719962930e-001	1.420981232448114e-002
6.024310719962930e-001	1.421343427340416e-002
6.025310719962930e-001	1.421705622218259e-002
6.026310719962930e-001	1.422067817102145e-002
6.027310719962931e-001	1.422430011996302e-002
6.028310719962930e-001	1.422792206884833e-002
6.029310719962930e-001	1.423154401778170e-002
6.030310719962930e-001	1.423516596665451e-002
6.031310719962930e-001	1.423878791520124e-002
6.032310719962930e-001	1.424240986387323e-002
6.033310719962930e-001	1.424603181290630e-002
6.034310719962930e-001	1.424965376177355e-002
6.035310719962930e-001	1.425327571043239e-002
6.036310719962930e-001	1.425689765907333e-002
6.037310719962931e-001	1.426051960778443e-002
6.038310719962931e-001	1.426414155667703e-002
6.039310719962930e-001	1.426776350562667e-002
6.040310719962930e-001	1.427138545442133e-002
6.041310719962930e-001	1.427500740299080e-002
6.042310719962930e-001	1.427862935172536e-002
6.043310719962930e-001	1.428225130071848e-002
6.044310719962930e-001	1.428587324950149e-002
6.045310719962930e-001	1.428949519804262e-002
6.046310719962930e-001	1.429311714675421e-002
6.047310719962931e-001	1.429673909588223e-002
6.048310719962931e-001	1.430036104495540e-002
6.049310719962930e-001	1.430398299353943e-002
6.050310719962930e-001	1.430760494199719e-002
6.051310719962930e-001	1.431122689061497e-002
6.052310719962930e-001	1.431484883937447e-002
6.053310719962930e-001	1.431847078828392e-002
6.054310719962930e-001	1.432209273710172e-002
6.055310719962930e-001	1.432571468565162e-002
6.056310719962930e-001	1.432933663427985e-002
6.057310719962931e-001	1.433295858315971e-002
6.058310719962931e-001	1.433658053186981e-002
6.059310719962930e-001	1.434020248037170e-002
6.060310719962930e-001	1.434382442915297e-002
6.061310719962930e-001	1.434744637807664e-002
6.062310719962930e-001	1.435106832670561e-002
6.063310719962930e-001	1.435469027522198e-002
6.064310719962930e-001	1.435831222391665e-002
6.065310719962930e-001	1.436193417263423e-002
6.066310719962930e-001	1.436555612128999e-002
6.067310719962931e-001	1.436917807009982e-002
6.068310719962931e-001	1.437280001905406e-002
6.069310719962930e-001	1.437642196766275e-002
6.070310719962930e-001	1.438004391589102e-002
6.071310719962930e-001	1.438366586448689e-002
6.072310719962930e-001	1.438728781349813e-002
6.073310719962930e-001	1.439090976220081e-002
6.074310719962930e-001	1.439453171052229e-002
6.075310719962930e-001	1.439815365896889e-002
6.076310719962930e-001	1.440177560768747e-002
6.077310719962931e-001	1.440539755663222e-002
6.078310719962931e-001	1.440901950547458e-002
6.079310719962930e-001	1.441264145390895e-002
6.080310719962930e-001	1.441626340224403e-002
6.081310719962930e-001	1.441988535064218e-002
6.082310719962930e-001	1.442350729924059e-002
6.083310719962930e-001	1.442712924803043e-002
6.084310719962930e-001	1.443075119676088e-002
6.085310719962930e-001	1.443437314556831e-002
6.086310719962930e-001	1.443799509441047e-002
6.087310719962930e-001	1.444161704294804e-002
6.088310719962931e-001	1.444523899128769e-002
6.089310719962930e-001	1.444886093981340e-002
6.090310719962930e-001	1.445248288843988e-002
6.091310719962930e-001	1.445610483707962e-002
6.092310719962930e-001	1.445972678579976e-002
6.093310719962930e-001	1.446334873436338e-002
6.094310719962930e-001	1.446697068278449e-002
6.095310719962930e-001	1.447059263131122e-002
6.096310719962930e-001	1.447421457987767e-002
6.097310719962930e-001	1.447783652842768e-002
6.098310719962931e-001	1.448145847712054e-002
6.099310719962930e-001	1.448508042588118e-002
6.100310719962930e-001	1.448870237451151e-002
6.101310719962930e-001	1.449232432287578e-002
6.102310719962930e-001	1.449594627101101e-002
6.103310719962930e-001	1.449956821943996e-002
6.104310719962930e-001	1.450319016822494e-002
6.105310719962930e-001	1.450681211691982e-002
6.106310719962930e-001	1.451043406548490e-002
6.107310719962930e-001	1.451405601399018e-002
6.108310719962931e-001	1.451767796258522e-002
6.109310719962930e-001	1.452129991121947e-002
6.110310719962930e-001	1.452492185966830e-002
6.111310719962930e-001	1.452854380812858e-002
6.112310719962930e-001	1.453216575674760e-002
6.113310719962930e-001	1.453578770546298e-002
6.114310719962930e-001	1.453940965418643e-002
6.115310719962930e-001	1.454303160261797e-002
6.116310719962930e-001	1.454665355071447e-002
6.117310719962930e-001	1.455027549894755e-002
6.118310719962931e-001	1.455389744751213e-002
6.119310719962930e-001	1.455751939613009e-002
6.120310719962930e-001	1.456114134478312e-002
6.121310719962930e-001	1.456476329342404e-002
6.122310719962930e-001	1.456838524173051e-002
6.123310719962930e-001	1.457200718991270e-002
6.124310719962930e-001	1.457562913846601e-002
6.125310719962930e-001	1.457925108718402e-002
6.126310719962930e-001	1.458287303574730e-002
6.127310719962930e-001	1.458649498427147e-002
6.128310719962931e-001	1.459011693275644e-002
6.129310719962930e-001	1.459373888115352e-002
6.130310719962930e-001	1.459736082931058e-002
6.131310719962930e-001	1.460098277750175e-002
6.132310719962930e-001	1.460460472616580e-002
6.133310719962930e-001	1.460822667498980e-002
6.134310719962930e-001	1.461184862367892e-002
6.135310719962930e-001	1.461547057194906e-002
6.136310719962930e-001	1.461909251979326e-002
6.137310719962930e-001	1.462271446788929e-002
6.138310719962931e-001	1.462633641644216e-002
6.139310719962930e-001	1.462995836516568e-002
6.140310719962930e-001	1.463358031378148e-002
6.141310719962930e-001	1.463720226206807e-002
6.142310719962930e-001	1.464082421014749e-002
6.143310719962930e-001	1.464444615835036e-002
6.144310719962930e-001	1.464806810680081e-002
6.145310719962930e-001	1.465169005534564e-002
6.146310719962930e-001	1.465531200395503e-002
6.147310719962930e-001	1.465893395246152e-002
6.148310719962931e-001	1.466255590072415e-002
6.149310719962930e-001	1.466617784915036e-002
6.150310719962930e-001	1.466979979774298e-002
6.151310719962930e-001	1.467342174604939e-002
6.152310719962930e-001	1.467704369420306e-002
6.153310719962930e-001	1.468066564251266e-002
6.154310719962930e-001	1.468428759073620e-002
6.155310719962930e-001	1.468790953885516e-002
6.156310719962930e-001	1.469153148718613e-002
6.157310719962930e-001	1.469515343562957e-002
6.158310719962931e-001	1.469877538406273e-002
6.159310719962930e-001	1.470239733249918e-002
6.160310719962930e-001	1.470601928091442e-002
6.161310719962930e-001	1.470964122926196e-002
6.162310719962930e-001	1.471326317736334e-002
6.163310719962930e-001	1.471688512528088e-002
6.164310719962930e-001	1.472050707341701e-002
6.165310719962930e-001	1.472412902191065e-002
6.166310719962930e-001	1.472775097048181e-002
6.167310719962930e-001	1.473137291893775e-002
6.168310719962931e-001	1.473499486727929e-002
6.169310719962931e-001	1.473861681552560e-002
6.170310719962930e-001	1.474223876375061e-002
6.171310719962930e-001	1.474586071204139e-002
6.172310719962930e-001	1.474948266029000e-002
6.173310719962930e-001	1.475310460832938e-002
6.174310719962930e-001	1.475672655639991e-002
6.175310719962930e-001	1.476034850470782e-002
6.176310719962930e-001	1.476397045300939e-002
6.177310719962930e-001	1.476759240127475e-002
6.178310719962931e-001	1.477121434958236e-002
6.179310719962931e-001	1.477483629777380e-002
6.180310719962930e-001	1.477845824608369e-002
6.181310719962930e-001	1.478208019460242e-002
6.182310719962930e-001	1.478570214294059e-002
6.183310719962930e-001	1.478932409115715e-002
6.184310719962930e-001	1.479294603935214e-002
6.185310719962930e-001	1.479656798742669e-002
6.186310719962930e-001	1.480018993553459e-002
6.187310719962930e-001	1.480381188379652e-002
6.188310719962931e-001	1.480743383220348e-002
6.189310719962931e-001	1.481105578060285e-002
6.190310719962930e-001	1.481467772879570e-002
6.191310719962930e-001	1.481829967693279e-002
6.192310719962930e-001	1.482192162515367e-002
6.193310719962930e-001	1.482554357330456e-002
6.194310719962930e-001	1.482916552134020e-002
6.195310719962930e-001	1.483278746939680e-002
6.196310719962930e-001	1.483640941770419e-002
6.197310719962930e-001	1.484003136610387e-002
6.198310719962930e-001	1.484365331418752e-002
6.199310719962931e-001	1.484727526214153e-002
6.200310719962930e-001	1.485089721037840e-002
6.201310719962930e-001	1.485451915880514e-002
6.202310719962930e-001	1.485814110720855e-002
6.203310719962930e-001	1.486176305552537e-002
6.204310719962930e-001	1.486538500347591e-002
6.205310719962930e-001	1.486900695118703e-002
6.206310719962930e-001	1.487262889921350e-002
6.207310719962930e-001	1.487625084764202e-002
6.208310719962930e-001	1.487987279606319e-002
6.209310719962931e-001	1.488349474416931e-002
6.210310719962930e-001	1.488711669209760e-002
6.211310719962930e-001	1.489073864017353e-002
6.212310719962930e-001	1.489436058844655e-002
6.213310719962930e-001	1.489798253656702e-002
6.214310719962930e-001	1.490160448457973e-002
6.215310719962930e-001	1.490522643281128e-002
6.216310719962930e-001	1.490884838103719e-002
6.217310719962930e-001	1.491247032913341e-002
6.218310719962930e-001	1.491609227716301e-002
6.219310719962931e-001	1.491971422494664e-002
6.220310719962930e-001	1.492333617292379e-002
6.221310719962930e-001	1.492695812145213e-002
6.222310719962930e-001	1.493058006988434e-002
6.223310719962930e-001	1.493420201799758e-002
6.224310719962930e-001	1.493782396611754e-002
6.225310719962930e-001	1.494144591423150e-002
6.226310719962930e-001	1.494506786219819e-002
6.227310719962930e-001	1.494868981008171e-002
6.228310719962930e-001	1.495231175804613e-002
6.229310719962931e-001	1.495593370601278e-002
6.230310719962930e-001	1.495955565395256e-002
6.231310719962930e-001	1.496317760194820e-002
6.232310719962930e-001	1.496679955009295e-002
6.233310719962930e-001	1.497042149829005e-002
6.234310719962930e-001	1.497404344635700e-002
6.235310719962930e-001	1.497766539448934e-002
6.236310719962930e-001	1.498128734252434e-002
6.237310719962930e-001	1.498490929037298e-002
6.238310719962930e-001	1.498853123841924e-002
6.239310719962931e-001	1.499215318652184e-002
6.240310719962930e-001	1.499577513457490e-002
6.241310719962930e-001	1.499939708276435e-002
6.242310719962930e-001	1.500301903096078e-002
6.243310719962930e-001	1.500664097906891e-002
6.244310719962930e-001	1.501026292704486e-002
6.245310719962930e-001	1.501388487482150e-002
6.246310719962930e-001	1.501750682263119e-002
6.247310719962930e-001	1.502112877067134e-002
6.248310719962930e-001	1.502475071870188e-002
6.249310719962931e-001	1.502837266670124e-002
6.250310719962930e-001	1.503199461475563e-002
6.251310719962930e-001	1.503561656259209e-002
6.252310719962930e-001	1.503923851043446e-002
6.253310719962930e-001	1.504286045853109e-002
6.254310719962930e-001	1.504648240662810e-002
6.255310719962930e-001	1.505010435468120e-002
6.256310719962930e-001	1.505372630263313e-002
6.257310719962930e-001	1.505734825044372e-002
6.258310719962930e-001	1.506097019832526e-002
